,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2145,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2146,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2147,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2148,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2149,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2150,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2151,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2152,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2153,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2154,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2155,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2156,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2157,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2158,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2159,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2160,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2161,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2162,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2163,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2164,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2165,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2166,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2167,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2168,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2169,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2170,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2171,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2172,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2173,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2174,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2175,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2176,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2177,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2178,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2179,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2180,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2181,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2182,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2183,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2184,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2185,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2186,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2187,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2188,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2189,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2190,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2191,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2192,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2193,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2194,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2195,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2196,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2197,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2198,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2199,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2200,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2201,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2202,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2203,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2204,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2205,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
